Freq.	V(vout)
4.07380277804108e+003	1.00005783510942e+001,-3.12438541558610e-002
4.16869383470331e+003	1.00005817246673e+001,-3.19716429655417e-002
4.26579518801588e+003	1.00005852572329e+001,-3.27163860118845e-002
4.36515832240161e+003	1.00005889562842e+001,-3.34784783379524e-002
4.46683592150958e+003	1.00005928296674e+001,-3.42583242096548e-002
4.57088189614870e+003	1.00005968855986e+001,-3.50563373079168e-002
4.67735141287193e+003	1.00006011326813e+001,-3.58729409663493e-002
4.78630092322633e+003	1.00006055799243e+001,-3.67085683884797e-002
4.89778819368441e+003	1.00006102367607e+001,-3.75636628874171e-002
5.01187233627267e+003	1.00006151130688e+001,-3.84386781014023e-002
5.12861383991359e+003	1.00006202191921e+001,-3.93340782668139e-002
5.24807460249767e+003	1.00006255659615e+001,-4.02503384396340e-002
5.37031796370247e+003	1.00006311647185e+001,-4.11879447534243e-002
5.49540873857618e+003	1.00006370273392e+001,-4.21473946986952e-002
5.62341325190343e+003	1.00006431662594e+001,-4.31291973556231e-002
5.75439937337150e+003	1.00006495945009e+001,-4.41338736852514e-002
5.88843655355582e+003	1.00006563256991e+001,-4.51619568205365e-002
6.02559586074351e+003	1.00006633741324e+001,-4.62139923238863e-002
6.16595001861475e+003	1.00006707547519e+001,-4.72905384870696e-002
6.30957344480186e+003	1.00006784832136e+001,-4.83921666359430e-002
6.45654229034648e+003	1.00006865759108e+001,-4.95194614397172e-002
6.60693448007588e+003	1.00006950500102e+001,-5.06730212085616e-002
6.76082975391974e+003	1.00007039234870e+001,-5.18534582308042e-002
6.91830970918928e+003	1.00007132151639e+001,-5.30613990813721e-002
7.07945784384129e+003	1.00007229447508e+001,-5.42974849749991e-002
7.24435960074981e+003	1.00007331328860e+001,-5.55623721009412e-002
7.41310241300908e+003	1.00007438011812e+001,-5.68567319745034e-002
7.58577575029174e+003	1.00007549722663e+001,-5.81812518030340e-002
7.76247116628682e+003	1.00007666698380e+001,-5.95366348551379e-002
7.94328234724272e+003	1.00007789187098e+001,-6.09236008153958e-002
8.12830516164089e+003	1.00007917448644e+001,-6.23428862122575e-002
8.31763771102661e+003	1.00008051755097e+001,-6.37952447722015e-002
8.51138038202366e+003	1.00008192391354e+001,-6.52814478592868e-002
8.70963589956070e+003	1.00008339655745e+001,-6.68022848711940e-002
8.91250938133734e+003	1.00008493860661e+001,-6.83585636496097e-002
9.12010839355898e+003	1.00008655333209e+001,-6.99511109719874e-002
9.33254300796979e+003	1.00008824415923e+001,-7.15807729296381e-002
9.54992586021424e+003	1.00009001467478e+001,-7.32484154165952e-002
9.77237220955798e+003	1.00009186863453e+001,-7.49549246212410e-002
9.99999999999987e+003	1.00009380997135e+001,-7.67012074443956e-002
1.02329299228074e+004	1.00009584280341e+001,-7.84881920570938e-002
1.04712854805089e+004	1.00009797144307e+001,-8.03168283512238e-002
1.07151930523759e+004	1.00010020040586e+001,-8.21880884865588e-002
1.09647819614317e+004	1.00010253442020e+001,-8.41029674052186e-002
1.12201845430195e+004	1.00010497843746e+001,-8.60624833721360e-002
1.14815362149687e+004	1.00010753764217e+001,-8.80676785410837e-002
1.17489755493951e+004	1.00011021746351e+001,-9.01196195046888e-002
1.20226443461740e+004	1.00011302358640e+001,-9.22193978944764e-002
